SPCD,COMMON_NAME,GENUS,SPECIES,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,C_SPGRPCD,P_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,CORE,EAST,WEST,CARIBBEAN,PACIFIC,WOODLAND,MANUAL_START,MANUAL_END,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,CWD_DECAY_RATIO1,CWD_DECAY_RATIO2,CWD_DECAY_RATIO3,CWD_DECAY_RATIO4,CWD_DECAY_RATIO5,DWM_CARBON_RATIO,STANDING_DEAD_DECAY_RATIO1,STANDING_DEAD_DECAY_RATIO2,STANDING_DEAD_DECAY_RATIO3,STANDING_DEAD_DECAY_RATIO4,STANDING_DEAD_DECAY_RATIO5,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DRYWT_TO_GREENWT_CONVERSION
931.0,sassafras,Sassafras,albidum,,,SAAL5,41,47,,,3,29,93,X,X,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.79248,0.42,1,0.5,6,89.1,22,67.88095,9,0.46,1,15.0,21,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,1.04,0.998,0.853,0.525,0.525,NIMS_2_1,2005-02-24 09:40:20,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.7109595757575757
934.0,mountain-ash spp.,Sorbus,spp.,,,SORBU,43,47,,,4,37,221,X,X,,,X,,H,,,,,,N,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:23,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
935.0,American mountain-ash,Sorbus,americana,,,SOAM3,43,47,,,4,25,221,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:20,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
936.0,European mountain-ash,Sorbus,aucuparia,,,SOAU,43,47,,,4,25,146,,X,,,X,,H,,,,,,Y,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.52,23,0.53,23,80.0,23,75.0,23,0.58,23,15.2,23,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:20,333,FS_NIMS_NRS,2019-04-19 10:47:40,981125,1.758473593982157
937.0,northern mountain-ash,Sorbus,decora,,,SODE3,43,47,,,4,25,221,X,X,,,,,H,,,,,,Y,E,,,,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 09:40:23,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.758473593982157
940.0,West Indian mahogany,Swietenia,mahagoni,,,SWMA2,43,47,54,54,4,37,146,,,X,,X,,H,,,,,,N,E,,C,P,,2.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.982,0.793,0.618,0.525,0.525,NIMS_2_1,2005-02-24 00:00:00,333,FS_NIMS_PNWRS,2017-02-16 00:00:00,798795,1.758473593982157
950.0,basswood spp.,Tilia,spp.,,,TILIA,38,47,,,3,35,221,X,X,,,X,,H,,,,,,N,E,,,,,1.7,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.67171,0.32,23,0.48,23,90.0,23,105.0,23,0.37,23,10.53,21,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,1.04,1.08,0.848,0.525,0.525,NIMS_2_1,2005-02-24 09:40:20,333,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,2.0295392719892913
8768.0,masa,Tetragastris,balsamifera,,,TEBA,53,53,53,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8770.0,Flynnsohe,Tetraplasandra,flynnii,,,TEFL5,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8771.0,Koolau Rangeohe,Tetraplasandra,gymnocarpa,,,TEGY,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8772.0,Hawaii ohe,Tetraplasandra,hawaiensis,,,TEHA2,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8773.0,ohe ohe,Tetraplasandra,kavaiensis,,,TEKA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8774.0,ohe mauka,Tetraplasandra,oahuensis,,,TEOA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.41,26,0.41,26,80.49,26,75.13,26,0.41,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8775.0,tetraplasandra,Tetraplasandra,spp.,,,TETRA11,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8776.0,Mt. Waialeale ohe,Tetraplasandra,waialealae,,,TEWA,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8777.0,ohe kiko ola,Tetraplasandra,waimeae,,,TEWA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.41,,0.41,,,,,,0.41,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:52,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
5328.0,South American jelly palm,Butia,capitata,,,BUCA15,43,47,,,3,37,147,X,X,X,X,X,,,,,,,,N,E,,,,,8.1,,8,,,,,,,,,,,0.79248,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,,,,1.0,0.78,0.45,0.42,0.42,0.491,0.991,0.822,0.647,0.541,0.541,FS_NIMS_NRS,2019-10-01 00:00:00,732862,,,,2.0
7474.0,river koko,Inga,vera,,,INVE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7475.0,ifi,Inocarpus,fagifer,,,INFA3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.44,26,0.44,26,80.49,26,75.13,26,0.44,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7477.0,ifilele,Intsia,bijuga,,,INBI,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.71391,26,0.71391,26,80.49,26,75.13,26,0.71391,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7479.0,palo de hierro,Ixora,ferrea,,,IXFE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7481.0,white jungleflame,Ixora,thwaitesii,,,IXTH,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7482.0,black poui,Jacaranda,mimosifolia,,,JAMI,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7483.0,jacaranda,Jacaranda,spp.,,,JACAR,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.39,26,0.39,26,80.49,26,75.13,26,0.39,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7485.0,braceletwood,Jacquinia,armillaris,,,JAAR2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7487.0,bois bande,Jacquinia,berteroi,,,JABE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7489.0,Chinese juniper,Juniperus,chinensis,,,JUCH4,56,56,,,2,20,227,,,X,,,,S,,,,,,N,,,,,,7.0,,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.45,24,0.4,24,60.0,24,36.25,24,0.47,24,12.0,24,,,,,,,,,,0.97,1.0,0.92,0.55,0.4,FS_NIMS_PNWRS,2017-08-28 00:00:00,798795,FS_NIMS_PNWRS,2023-01-18 00:00:00,67572,1.385391566
7490.0,chirriador,Jacquinia,umbellata,,,JAUM,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7491.0,Barbados nut,Jatropha,curcas,,,JACU2,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7492.0,wild oilnut,Jatropha,hernandiifolia,,,JAHE,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7493.0,coralbush,Jatropha,multifida,,,JAMU,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7494.0,nettlespurge,Jatropha,spp.,,,JATRO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.26,,0.26,,,,,,0.26,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:41,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
7495.0,West Indian walnut,Juglans,jamaicensis,,,JUJA,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7496.0,English walnut,Juglans,regia,,,JURE80,55,55,,,3,37,,X,X,X,,X,,H,,,,,,N,X,,,,,6.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.792,0.44,24,0.37,24,89.0,24,92.0,24,0.47,24,15.0,24,,,,,,,,,,0.982,0.793,0.618,0.525,0.525,FS_NIMS_NRS,2014-05-01 00:00:00,440,FS_NIMS,2022-03-30 00:00:00,732862,1.76
7497.0,ketenguit,Kayea,pacifica,,,KAPA4,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.65,26,0.65,26,80.49,26,75.13,26,0.65,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
7499.0,Khaya anthotheca,Khaya,anthotheca,,,KHAN,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7501.0,Senegal mahogany,Khaya,senegalensis,,,KHSE2,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7503.0,Kigelia africana,Kigelia,africana,,,KIAF,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7506.0,guest tree,Kleinhovia,hospita,,,KLHO,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 00:00:00,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
7507.0,goldenrain tree,Koelreuteria,bipinnata,,,KOBI3,55,55,,,3,37,146,,,X,,,,H,,,,,,N,,,,,,7.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84,0.52,26,0.53,26,80.64,26,75.12,26,0.58,26,15.32,26,,,,,,,,,,,,,,,FS_NIMS_PNWRS,2017-08-28 00:00:00,798795,FS_NIMS,2022-08-11 06:11:45,732862,1.76
7508.0,Koanophyllon polyodon,Koanophyllon,polyodon,,,KOPO,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8633.0,cakalaka berry,Solanum,polygamum,,,SOPO,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8634.0,tabacon aspero,Solanum,rugosum,,,SORU,54,54,54,,3,37,227,,,,,X,,H,,,,,,N,,,C,,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8635.0,nightshade,Solanum,spp.,,,SOLAN,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.35,,0.35,,,,,,0.35,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:51,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8636.0,turkey berry,Solanum,torvum,,,SOTO4,54,54,54,54,3,37,227,,,X,,X,,H,,,,,,N,,,C,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.52,26,0.53,26,80.49,26,75.13,26,0.58,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,NIMS_TROP_4_0,2010-09-22 13:56:28,10854,FS_NIMS,2022-08-11 06:11:45,732862,1.758473593982157
8639.0,mangrove,Sonneratia,alba,,,SOAL10,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.38745,26,0.38745,26,80.49,26,75.13,26,0.38745,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8641.0,mamani,Sophora,chrysophylla,,,SOCH,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,-2.48,2.4835,-0.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,0.816,0.84031,0.60442,26,0.60442,26,80.49,26,75.13,26,0.60442,26,15.16,26,0.12766,0.91979,0.12152,1.0,0.78,0.45,0.42,0.42,0.491,0.987,0.837,0.685,0.539,0.539,FS_NIMS_SRS,2012-10-29 00:00:00,440,FS_NIMS_PNWRS,2022-07-07 00:00:00,67572,1.76
8642.0,necklacepod,Sophora,spp.,,,SOPHO,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.60442,,0.60442,,,,,,0.60442,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:51,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
8643.0,silver bush,Sophora,tomentosa,,,SOTO3,54,54,,54,3,37,,,,X,,,,H,,,,,,N,,,,P,,5.0,,8,,,,,,,,,,,,0.60442,,0.60442,,,,,,0.60442,,,,,,,,,,,,,,,,,,FS_NIMS_SRS,2012-10-29 16:13:51,440,FS_NIMS_PNWRS,2017-02-16 11:50:42,798795,1.76
